,,Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
,,26-06-1979,281.5,172.2,"60,781.4",130.8,328.5,468.6,"2,263.2",#N/A,#N/A,953.6,"1,72,388.7","1,084.6","5,659.0",#N/A,#N/A,"1,30,987.1",#N/A,237.8,251.1
,,27-06-1979,281.8,172.1,"60,768.3",130.7,326.9,465.9,"2,251.8",#N/A,#N/A,948.8,"1,71,519.6","1,079.2","5,630.4",#N/A,#N/A,"1,30,326.7",#N/A,237.9,251.2
,,28-06-1979,275.9,168.4,"60,922.4",127.2,328.0,465.6,"2,240.7",#N/A,#N/A,944.2,"1,70,673.4","1,073.8","5,602.7",#N/A,#N/A,"1,29,683.7",#N/A,238.0,250.7
,,29-06-1979,277.5,169.0,"60,161.4",127.3,322.6,457.7,"2,190.6",#N/A,#N/A,923.0,"1,66,854.4","1,049.8","5,477.3",#N/A,#N/A,"1,33,065.6",#N/A,232.3,245.5
,,02-07-1979,282.5,172.3,"61,572.1",129.1,329.9,467.4,"2,252.7",#N/A,#N/A,943.9,"1,76,657.2","1,071.6","5,671.1",#N/A,#N/A,"1,35,330.2",#N/A,238.9,252.1
,,03-07-1979,281.4,171.4,"61,559.8",127.7,328.4,467.2,"2,210.0",#N/A,#N/A,936.4,"1,75,245.6","1,063.0","5,625.8",#N/A,#N/A,"1,34,248.9",#N/A,236.7,251.0
,,04-07-1979,283.5,172.1,"61,420.9",127.4,329.2,467.8,"2,199.3",#N/A,#N/A,931.8,"1,74,397.2","1,057.8","5,598.5",#N/A,#N/A,"1,33,599.0",#N/A,240.0,252.2
,,05-07-1979,288.3,174.7,"62,193.3",129.3,333.9,473.1,"2,221.2",#N/A,#N/A,941.1,"1,76,134.1","1,068.4","5,654.3",#N/A,#N/A,"1,34,929.5",#N/A,244.3,255.2
,,06-07-1979,290.3,176.5,"63,156.6",130.7,336.3,482.3,"2,258.0",#N/A,#N/A,956.7,"1,79,047.0","1,086.0","5,747.8",#N/A,#N/A,"1,37,161.0",#N/A,245.7,258.4
,,09-07-1979,287.9,175.5,"63,193.0",130.7,335.6,483.7,"2,328.7",#N/A,#N/A,977.9,"1,81,342.1","1,107.0","5,871.2",#N/A,#N/A,"1,38,313.4",#N/A,245.8,258.2
,,10-07-1979,290.5,176.6,"63,110.6",130.7,336.1,482.3,"2,307.2",#N/A,#N/A,968.5,"1,79,607.4","1,096.4","5,815.1",#N/A,#N/A,"1,36,990.3",#N/A,244.7,257.5
,,11-07-1979,290.3,175.8,"63,196.6",130.0,336.9,481.3,"2,300.8",#N/A,#N/A,965.9,"1,79,111.2","1,093.4","5,799.0",#N/A,#N/A,"1,36,611.8",#N/A,245.8,258.6
,,12-07-1979,290.8,176.1,"63,164.4",130.5,336.9,481.2,"2,306.8",#N/A,#N/A,968.4,"1,79,574.9","1,096.2","5,814.0",#N/A,#N/A,"1,36,965.5",#N/A,246.0,258.7
,,13-07-1979,287.5,174.1,"62,730.7",129.0,335.2,476.5,"2,288.6",#N/A,#N/A,960.7,"1,78,157.8","1,087.6","5,768.1",#N/A,#N/A,"1,35,884.7",#N/A,243.0,255.5
,,16-07-1979,292.8,176.9,"63,167.0",130.6,337.7,479.6,"2,297.4",#N/A,#N/A,973.5,"1,82,092.5","1,100.9","5,848.8",#N/A,#N/A,"1,36,407.4",#N/A,246.0,258.2
,,17-07-1979,296.3,178.2,"64,137.3",130.5,343.8,484.4,"2,307.7",#N/A,#N/A,977.9,"1,82,913.6","1,105.8","5,875.2",#N/A,#N/A,"1,37,022.5",#N/A,249.4,262.8
,,18-07-1979,302.2,181.1,"64,895.2",132.7,353.6,495.2,"2,358.6",#N/A,#N/A,999.1,"1,86,882.0","1,129.8","6,002.6",#N/A,#N/A,"1,39,995.3",#N/A,256.8,268.9
,,19-07-1979,299.2,179.5,"64,755.7",130.4,349.5,490.6,"2,344.4",#N/A,#N/A,979.8,"1,83,278.2","1,108.0","5,886.9",#N/A,#N/A,"1,37,295.6",#N/A,251.8,265.5
,,20-07-1979,298.8,180.5,"64,874.2",131.4,347.5,491.2,"2,353.5",#N/A,#N/A,983.6,"1,83,985.4","1,112.3","5,909.6",#N/A,#N/A,"1,37,825.4",#N/A,252.1,265.0
,,23-07-1979,304.9,183.3,"65,495.3",132.5,352.9,495.3,"2,365.2",#N/A,#N/A,"1,015.7","1,89,692.3","1,149.0","6,068.0",#N/A,#N/A,"1,38,444.3",#N/A,254.1,268.0
,,24-07-1979,305.3,183.3,"65,716.2",131.3,357.0,501.0,"2,362.5",#N/A,#N/A,"1,015.1","1,89,568.6","1,148.2","6,064.1",#N/A,#N/A,"1,38,354.0",#N/A,257.1,269.7
,,25-07-1979,303.4,182.7,"65,194.3",130.7,353.1,497.3,"2,339.0",#N/A,#N/A,"1,005.0","1,87,686.4","1,136.8","6,003.9",#N/A,#N/A,"1,36,980.3",#N/A,253.9,266.9
,,26-07-1979,305.2,183.9,"65,100.5",131.0,354.3,498.2,"2,331.0",#N/A,#N/A,"1,001.6","1,87,042.0","1,132.9","5,983.3",#N/A,#N/A,"1,36,510.0",#N/A,254.1,267.0
,,27-07-1979,305.8,184.6,"65,782.6",132.3,357.4,502.6,"2,367.3",#N/A,#N/A,"1,017.1","1,89,950.4","1,150.5","6,076.3",#N/A,#N/A,"1,38,632.6",#N/A,256.6,269.9
,,30-07-1979,301.4,182.4,"66,160.2",130.3,355.6,505.3,"2,359.4",#N/A,#N/A,"1,025.7","1,90,251.6","1,158.6","6,161.8",#N/A,#N/A,"1,38,179.8",#N/A,255.9,269.4
,,31-07-1979,296.5,179.7,"63,972.9",131.9,345.2,490.6,"2,354.1",#N/A,#N/A,"1,023.3","1,89,817.0","1,156.0","6,147.7",#N/A,#N/A,"1,45,048.8",#N/A,248.8,262.8
,,01-08-1979,290.1,175.6,"62,918.9",127.8,341.0,482.7,"2,297.7",#N/A,#N/A,998.8,"1,85,263.0","1,128.2","6,000.2",#N/A,#N/A,"1,41,568.9",#N/A,243.0,257.6
,,02-08-1979,291.5,176.3,"63,431.7",128.5,344.5,485.8,"2,315.2",#N/A,#N/A,"1,006.4","1,86,677.7","1,136.9","6,046.0",#N/A,#N/A,"1,42,649.9",#N/A,245.5,258.8
,,03-08-1979,286.5,173.6,"62,575.1",126.2,338.7,478.9,"2,278.1",#N/A,#N/A,990.3,"1,83,689.2","1,118.7","5,949.2",#N/A,#N/A,"1,40,366.3",#N/A,244.3,255.3
,,06-08-1979,282.7,171.1,"62,104.3",126.3,337.2,475.6,"2,298.3",#N/A,#N/A,998.5,"1,85,223.5","1,102.4","5,998.9",#N/A,#N/A,"1,41,538.7",#N/A,244.1,255.0
,,07-08-1979,285.1,172.7,"61,136.2",128.5,331.2,468.7,"2,282.6",#N/A,#N/A,992.2,"1,84,045.4","1,095.4","5,960.8",#N/A,#N/A,"1,40,638.5",#N/A,237.9,249.6
,,08-08-1979,289.0,175.0,"62,137.0",130.4,336.0,476.2,"2,322.3",#N/A,#N/A,"1,009.5","1,87,253.2","1,114.5","6,064.7",#N/A,#N/A,"1,43,089.7",#N/A,240.7,254.3
,,09-08-1979,297.1,179.4,"63,273.3",132.9,343.4,483.5,"2,346.5",#N/A,#N/A,"1,020.0","1,89,197.8","1,126.0","6,127.7",#N/A,#N/A,"1,44,575.7",#N/A,245.2,257.6
,,10-08-1979,303.8,183.5,"65,453.4",135.2,355.2,498.8,"2,416.1",#N/A,#N/A,"1,050.2","1,94,809.9","1,159.4","6,309.4",#N/A,#N/A,"1,48,864.2",#N/A,253.2,268.2
,,13-08-1979,298.8,180.6,"65,892.9",133.6,356.4,502.5,"2,437.2",#N/A,#N/A,"1,029.5","1,90,062.6","1,162.8","6,222.1",#N/A,#N/A,"1,50,173.0",#N/A,255.3,269.3
,,14-08-1979,292.0,176.8,"63,535.9",130.8,343.5,485.4,"2,352.6",#N/A,#N/A,993.7,"1,83,453.3","1,122.4","6,005.7",#N/A,#N/A,"1,44,950.8",#N/A,244.4,259.7
,,15-08-1979,301.9,182.8,"65,116.2",135.2,351.8,498.2,"2,409.8",#N/A,#N/A,"1,017.9","1,87,919.3","1,149.7","6,151.9",#N/A,#N/A,"1,48,479.5",#N/A,251.9,265.8
,,16-08-1979,297.9,180.3,"64,350.7",134.1,347.0,491.1,"2,391.4",#N/A,#N/A,"1,010.1","1,86,480.2","1,140.9","6,104.8",#N/A,#N/A,"1,47,342.5",#N/A,249.4,264.1
,,17-08-1979,300.6,182.0,"64,911.4",135.5,349.3,495.6,"2,413.5",#N/A,#N/A,"1,019.5","1,88,202.6","1,151.4","6,161.2",#N/A,#N/A,"1,48,703.4",#N/A,249.5,264.8
,,20-08-1979,298.8,180.9,"65,015.9",134.5,349.7,496.7,"2,412.2",#N/A,#N/A,"1,019.0","1,88,115.4","1,128.0","6,158.3",#N/A,#N/A,"1,48,634.4",#N/A,249.0,265.5
,,21-08-1979,300.5,182.0,"65,064.1",135.9,348.0,495.6,"2,421.6",#N/A,#N/A,"1,022.9","1,88,841.2","1,132.4","6,182.1",#N/A,#N/A,"1,49,207.9",#N/A,250.7,265.2
,,22-08-1979,311.0,188.2,"68,363.0",140.2,363.2,516.7,"2,516.3",#N/A,#N/A,"1,062.9","1,96,223.4","1,176.6","6,423.8",#N/A,#N/A,"1,55,040.8",#N/A,260.7,276.5
,,23-08-1979,310.1,187.5,"67,814.1",139.4,360.6,512.9,"2,494.2",#N/A,#N/A,"1,053.6","1,94,500.3","1,166.3","6,367.4",#N/A,#N/A,"1,53,679.3",#N/A,259.4,274.7
,,24-08-1979,314.8,190.3,"69,005.8",140.9,367.1,520.6,"2,524.9",#N/A,#N/A,"1,051.1","1,96,687.9","1,180.7","6,418.0",#N/A,#N/A,"1,55,581.4",#N/A,261.8,279.1
,,27-08-1979,314.8,190.3,"69,005.8",140.9,367.1,520.6,"2,524.9",#N/A,#N/A,"1,051.1","1,96,687.9","1,187.8","6,418.0",#N/A,#N/A,"1,55,581.4",#N/A,261.8,279.1
,,28-08-1979,316.8,191.7,"69,720.1",140.8,369.3,524.7,"2,519.1",#N/A,#N/A,"1,048.6","1,96,219.8","1,185.0","6,402.7",#N/A,#N/A,"1,55,211.2",#N/A,264.1,280.7
,,29-08-1979,315.2,190.7,"69,669.4",139.9,368.3,522.2,"2,497.1",#N/A,#N/A,"1,039.5","1,94,508.6","1,174.6","6,346.9",#N/A,#N/A,"1,53,857.6",#N/A,262.1,279.1
,,30-08-1979,319.2,193.3,"70,216.9",142.1,373.3,528.8,"2,542.2",#N/A,#N/A,"1,058.2","1,98,017.2","1,195.8","6,461.4",#N/A,#N/A,"1,56,632.9",#N/A,266.4,282.9
,,31-08-1979,315.1,190.4,"69,957.5",139.9,370.4,526.4,"2,527.7",#N/A,#N/A,"1,052.2","1,96,888.0","1,189.0","6,424.5",#N/A,#N/A,"1,53,643.9",#N/A,265.4,281.6
,,03-09-1979,322.9,195.2,"70,663.6",143.6,372.2,529.4,"2,545.3",#N/A,#N/A,"1,072.4","1,99,562.5","1,210.2","6,482.6",#N/A,#N/A,"1,54,726.9",#N/A,267.0,283.5
,,04-09-1979,325.0,196.3,"71,652.3",145.2,378.4,536.7,"2,594.1",#N/A,#N/A,"1,092.9","2,03,376.8","1,233.3","6,606.5",#N/A,#N/A,"1,57,684.2",#N/A,270.3,287.3
,,05-09-1979,329.0,198.6,"72,842.2",146.7,384.5,544.3,"2,629.2",#N/A,#N/A,"1,107.7","2,06,129.5","1,250.0","6,695.9",#N/A,#N/A,"1,59,818.4",#N/A,274.4,291.7
,,06-09-1979,335.5,201.8,"75,211.0",149.3,397.7,558.8,"2,717.5",#N/A,#N/A,"1,144.9","2,13,047.4","1,291.9","6,920.6",#N/A,#N/A,"1,65,182.1",#N/A,283.6,301.8
,,07-09-1979,329.2,197.7,"73,062.7",146.3,386.1,538.6,"2,637.2",#N/A,#N/A,"1,111.0","2,06,753.5","1,253.8","6,716.2",#N/A,#N/A,"1,60,302.2",#N/A,275.6,292.9
,,10-09-1979,336.3,201.8,"74,343.6",149.8,391.3,547.6,"2,684.6",#N/A,#N/A,"1,129.6","2,10,259.3","1,276.4","7,131.0",#N/A,#N/A,"1,63,194.6",#N/A,280.8,298.1
,,11-09-1979,339.5,204.1,"75,034.6",151.5,393.1,553.1,"2,708.4",#N/A,#N/A,"1,139.5","2,12,106.8","1,287.6","7,193.6",#N/A,#N/A,"1,64,628.5",#N/A,282.3,300.2
,,12-09-1979,337.1,202.6,"74,928.0",151.7,391.6,549.4,"2,718.2",#N/A,#N/A,"1,143.6","2,12,877.3","1,292.3","7,219.8",#N/A,#N/A,"1,65,226.6",#N/A,281.4,298.8
,,13-09-1979,333.0,200.5,"74,863.2",151.1,389.2,547.7,"2,722.7",#N/A,#N/A,"1,145.6","2,13,232.8","1,294.4","7,231.8",#N/A,#N/A,"1,65,502.5",#N/A,280.3,298.2
,,14-09-1979,345.8,208.3,"77,158.8",159.5,401.7,564.7,"2,801.7",#N/A,#N/A,"1,202.0","2,23,744.6","1,358.3","7,588.3",#N/A,#N/A,"1,73,661.3",#N/A,289.4,309.3
,,17-09-1979,351.8,211.6,"78,404.3",163.5,407.8,572.5,"2,875.4",#N/A,#N/A,"1,173.6","2,19,189.6","1,325.2","7,069.4",#N/A,#N/A,"1,77,565.1",#N/A,289.3,312.4
,,18-09-1979,375.8,226.0,"83,085.7",174.4,432.6,604.5,"3,040.2",#N/A,#N/A,"1,241.1","2,31,795.4","1,401.4","7,476.0",#N/A,#N/A,"1,87,777.0",#N/A,309.4,331.8
,,19-09-1979,369.0,221.7,"84,013.1",172.0,437.8,610.2,"3,090.1",#N/A,#N/A,"1,261.5","2,35,604.6","1,424.5","7,598.9",#N/A,#N/A,"1,90,862.8",#N/A,312.2,334.8
,,20-09-1979,380.0,225.5,"82,666.8",175.8,438.2,593.5,"3,063.0",#N/A,#N/A,"1,250.4","2,33,533.6","1,411.9","7,532.1",#N/A,#N/A,"1,89,185.1",#N/A,310.0,333.4
,,21-09-1979,369.0,218.7,"82,970.4",170.6,435.7,586.2,"3,040.7",#N/A,#N/A,"1,241.3","2,31,834.2","1,401.7","7,477.2",#N/A,#N/A,"1,87,808.5",#N/A,311.2,330.6
,,24-09-1979,380.4,225.8,"84,025.4",176.4,440.0,594.7,"3,090.1",#N/A,#N/A,"1,267.2","2,35,620.7","1,429.7","7,655.4",#N/A,#N/A,"1,90,394.5",#N/A,312.4,334.0
,,25-09-1979,376.7,223.7,"83,744.3",174.5,439.2,591.8,"3,072.2",#N/A,#N/A,"1,262.9","2,34,832.3","1,424.9","7,629.7",#N/A,#N/A,"1,89,757.5",#N/A,311.5,334.3
,,26-09-1979,373.8,221.4,"81,538.7",170.8,432.4,586.2,"2,988.2",#N/A,#N/A,"1,228.4","2,28,410.1","1,386.0","7,421.1",#N/A,#N/A,"1,84,567.9",#N/A,305.5,327.2
,,27-09-1979,395.5,232.7,"86,286.8",179.5,448.9,601.0,"3,091.6",#N/A,#N/A,"1,270.9","2,36,309.2","1,433.9","7,677.7",#N/A,#N/A,"1,90,950.9",#N/A,318.2,342.3
,,28-09-1979,397.3,233.2,"89,088.5",180.4,460.7,616.5,"3,190.3",#N/A,#N/A,"1,306.8","2,42,994.8","1,474.4","7,894.9",#N/A,#N/A,"1,91,720.6",#N/A,327.2,351.7
,,01-10-1979,414.8,243.3,"89,971.8",189.1,463.7,618.3,"3,220.0",#N/A,#N/A,"1,329.5","2,49,698.9","1,504.4","8,113.9",#N/A,#N/A,"1,93,719.4",#N/A,329.5,353.5
,,02-10-1979,426.0,251.7,"98,479.7",194.4,507.0,683.1,"3,530.1",#N/A,#N/A,"1,456.0","2,73,449.4","1,647.5","8,885.6",#N/A,#N/A,"2,12,145.2",#N/A,362.0,388.3
,,03-10-1979,402.0,238.0,"93,915.8",184.1,486.3,662.7,"3,392.3",#N/A,#N/A,"1,399.2","2,62,772.6","1,583.2","8,538.7",#N/A,#N/A,"2,03,862.1",#N/A,346.7,371.9
,,04-10-1979,384.0,227.8,"88,097.6",175.5,459.5,625.8,"3,191.9",#N/A,#N/A,"1,316.5","2,47,250.3","1,489.6","8,034.3",#N/A,#N/A,"1,91,819.7",#N/A,325.5,350.1
,,05-10-1979,385.0,228.5,"82,378.0",176.5,428.6,580.4,"2,981.6",#N/A,#N/A,"1,229.8","2,30,961.7","1,391.5","7,505.0",#N/A,#N/A,"1,79,182.8",#N/A,304.4,326.6
,,08-10-1979,372.0,224.1,"85,050.0",173.7,439.1,609.5,"3,097.7",#N/A,#N/A,"1,270.0","2,35,360.6","1,437.1","7,664.2",#N/A,#N/A,"1,87,099.0",#N/A,312.9,336.3
,,09-10-1979,385.8,233.0,"85,177.1",179.0,441.5,612.6,"3,082.0",#N/A,#N/A,"1,262.8","2,34,018.3","1,429.0","7,620.5",#N/A,#N/A,"1,86,031.9",#N/A,309.8,335.4
,,10-10-1979,413.0,247.5,"92,305.8",190.3,480.0,659.1,"3,322.8",#N/A,#N/A,"1,361.5","2,52,308.8","1,540.6","8,216.1",#N/A,#N/A,"2,00,571.9",#N/A,337.7,363.9
,,11-10-1979,401.5,241.1,"90,552.2",185.5,469.9,647.3,"3,256.4",#N/A,#N/A,"1,334.3","2,47,262.8","1,509.8","8,051.8",#N/A,#N/A,"1,96,560.6",#N/A,331.2,357.4
,,12-10-1979,395.0,237.4,"88,219.7",182.9,455.0,629.1,"3,162.8",#N/A,#N/A,"1,295.9","2,40,158.6","1,466.4","7,820.4",#N/A,#N/A,"1,90,913.2",#N/A,321.1,347.2
,,15-10-1979,402.9,242.7,"92,023.7",186.8,470.9,653.5,"3,288.7",#N/A,#N/A,"1,347.8","2,50,415.9","1,520.7","8,146.4",#N/A,#N/A,"1,97,737.1",#N/A,331.8,359.5
,,16-10-1979,394.3,238.0,"92,475.9",183.1,468.0,652.1,"3,262.3",#N/A,#N/A,"1,342.2","2,49,379.5","1,514.4","8,112.7",#N/A,#N/A,"1,96,918.7",#N/A,330.0,358.5
,,17-10-1979,386.0,233.3,"90,520.3",180.0,454.1,637.7,"3,174.3",#N/A,#N/A,"1,306.0","2,42,648.4","1,473.5","7,893.7",#N/A,#N/A,"1,91,603.6",#N/A,320.3,348.7
,,18-10-1979,380.5,229.4,"88,734.1",176.8,450.6,626.0,"3,127.2",#N/A,#N/A,"1,286.6","2,39,049.7","1,451.7","7,776.7",#N/A,#N/A,"1,88,761.9",#N/A,315.5,343.5
,,19-10-1979,393.0,236.9,"89,644.5",182.4,458.8,638.5,"3,178.3",#N/A,#N/A,"1,307.7","2,42,960.1","1,475.4","7,903.9",#N/A,#N/A,"1,91,849.7",#N/A,320.9,349.2
,,22-10-1979,392.0,236.9,"92,412.1",182.4,467.4,658.7,"3,265.9",#N/A,#N/A,"1,334.0","2,47,843.0","1,503.3","8,062.7",#N/A,#N/A,"1,95,705.4",#N/A,327.5,356.2
,,23-10-1979,385.0,233.4,"91,351.0",182.2,459.6,649.4,"3,229.5",#N/A,#N/A,"1,329.9","2,47,088.0","1,498.7","8,038.2",#N/A,#N/A,"1,95,109.3",#N/A,325.1,350.6
,,24-10-1979,395.0,239.0,"91,215.1",187.1,460.0,645.4,"3,210.3",#N/A,#N/A,"1,336.0","2,48,215.8","1,505.5","8,074.8",#N/A,#N/A,"1,95,999.8",#N/A,321.1,351.3
,,25-10-1979,391.8,236.8,"91,551.5",185.4,461.0,648.5,"3,225.4",#N/A,#N/A,"1,342.3","2,49,383.0","1,512.6","8,112.8",#N/A,#N/A,"1,96,921.5",#N/A,323.6,354.1
,,26-10-1979,375.0,227.1,"87,847.5",178.2,442.7,625.9,"3,104.4",#N/A,#N/A,"1,291.9","2,40,021.4","1,455.8","7,808.3",#N/A,#N/A,"1,89,529.2",#N/A,310.9,339.6
,,29-10-1979,374.0,227.1,"88,354.1",178.4,442.9,629.8,"3,110.7",#N/A,#N/A,"1,268.6","2,34,062.5","1,422.2","7,627.6",#N/A,#N/A,"1,90,044.1",#N/A,312.2,339.9
,,30-10-1979,377.6,229.1,"89,523.8",182.6,444.4,629.9,"3,134.0",#N/A,#N/A,"1,290.6","2,38,124.3","1,446.9","7,759.9",#N/A,#N/A,"1,93,342.0",#N/A,313.0,342.3
,,31-10-1979,382.0,231.5,"90,261.1",184.0,449.3,631.0,"3,142.6",#N/A,#N/A,"1,298.6","2,39,598.9","1,455.9","7,808.0",#N/A,#N/A,"1,83,783.9",#N/A,315.5,346.9
,,01-11-1979,378.5,229.1,"90,343.7",182.7,449.2,627.2,"3,148.7",#N/A,#N/A,"1,301.1","2,40,061.3","1,458.7","7,823.1",#N/A,#N/A,"1,84,138.5",#N/A,315.7,347.3
,,02-11-1979,372.8,224.9,"87,451.5",180.4,442.7,609.2,"3,101.9",#N/A,#N/A,"1,281.5","2,36,453.0","1,436.8","7,705.5",#N/A,#N/A,"1,81,370.8",#N/A,308.7,338.7
,,05-11-1979,381.0,229.5,"89,567.3",184.2,448.3,621.6,"3,136.9",#N/A,#N/A,"1,267.9","2,36,227.4","1,417.7","7,644.1",#N/A,#N/A,"1,83,580.0",#N/A,312.1,344.0
,,06-11-1979,384.3,232.4,"91,293.8",185.3,453.5,633.6,"3,191.6",#N/A,#N/A,"1,281.9","2,38,832.5","1,433.4","7,728.3",#N/A,#N/A,"1,85,604.5",#N/A,317.7,349.5
,,07-11-1979,395.0,237.7,"94,304.4",187.6,464.2,641.1,"3,220.3",#N/A,#N/A,"1,293.4","2,40,979.5","1,446.3","7,797.8",#N/A,#N/A,"1,87,273.1",#N/A,322.5,358.0
,,08-11-1979,389.5,235.3,"94,877.8",186.8,465.5,647.1,"3,251.3",#N/A,#N/A,"1,306.5","2,43,406.7","1,460.8","7,876.4",#N/A,#N/A,"1,89,159.3",#N/A,326.9,360.5
,,09-11-1979,389.5,235.2,"94,910.3",186.2,463.6,644.5,"3,220.1",#N/A,#N/A,"1,292.8","2,40,861.6","1,445.5","7,794.0",#N/A,#N/A,"1,87,181.5",#N/A,322.2,356.7
,,12-11-1979,393.3,238.0,"97,156.1",186.3,467.1,655.0,"3,216.6",#N/A,#N/A,"1,320.2","2,45,613.5","1,474.8","7,981.0",#N/A,#N/A,"1,87,111.9",#N/A,325.0,360.4
,,13-11-1979,387.2,234.1,"95,666.8",183.5,459.3,643.6,"3,180.1",#N/A,#N/A,"1,303.8","2,42,546.0","1,456.4","7,881.4",#N/A,#N/A,"1,84,775.0",#N/A,321.5,354.5
,,14-11-1979,390.0,234.6,"94,744.9",184.5,459.9,641.8,"3,147.9",#N/A,#N/A,"1,305.6","2,42,893.2","1,458.5","7,892.7",#N/A,#N/A,"1,85,039.5",#N/A,321.7,355.0
,,15-11-1979,386.0,232.2,"95,632.2",180.1,458.7,641.8,"3,100.9",#N/A,#N/A,"1,281.7","2,38,447.8","1,431.8","7,748.2",#N/A,#N/A,"1,81,652.9",#N/A,321.7,355.2
,,16-11-1979,390.4,234.2,"95,287.0",180.8,456.9,636.7,"3,072.2",#N/A,#N/A,"1,269.9","2,36,247.2","1,418.6","7,676.7",#N/A,#N/A,"1,79,976.4",#N/A,319.3,354.3
,,19-11-1979,389.9,232.5,"95,623.4",178.7,459.8,639.4,"3,136.8",#N/A,#N/A,"1,311.9","2,43,973.6","1,467.4","7,783.9",#N/A,#N/A,"1,79,599.0",#N/A,324.7,356.3
,,20-11-1979,387.8,231.5,"95,814.7",178.9,457.6,639.7,"3,150.6",#N/A,#N/A,"1,317.0","2,44,919.5","1,473.1","7,814.1",#N/A,#N/A,"1,80,295.3",#N/A,323.5,355.3
,,21-11-1979,396.2,235.6,"98,469.9",182.2,465.6,651.1,"3,204.9",#N/A,#N/A,"1,339.7","2,49,140.8","1,498.5","7,948.8",#N/A,#N/A,"1,83,402.8",#N/A,328.8,363.6
,,22-11-1979,393.2,234.3,"98,227.8",180.8,464.7,653.0,"3,189.7",#N/A,#N/A,"1,333.3","2,47,953.6","1,491.4","7,910.9",#N/A,#N/A,"1,82,528.9",#N/A,327.2,361.0
,,23-11-1979,392.0,233.8,"97,141.7",181.3,458.7,644.0,"3,167.6",#N/A,#N/A,"1,324.1","2,46,236.6","1,481.0","7,856.1",#N/A,#N/A,"1,81,264.9",#N/A,323.1,357.3
,,26-11-1979,395.3,235.0,"98,613.6",182.8,460.5,649.4,"3,172.0",#N/A,#N/A,"1,334.2","2,48,124.5","1,468.8","7,916.4",#N/A,#N/A,"1,82,654.6",#N/A,325.3,359.8
,,27-11-1979,393.8,233.9,"98,172.4",182.2,460.9,649.3,"3,178.7",#N/A,#N/A,"1,336.9","2,48,618.3","1,471.7","7,932.1",#N/A,#N/A,"1,83,018.2",#N/A,326.4,361.0
,,28-11-1979,411.2,244.1,"1,00,859.3",189.0,475.1,663.1,"3,250.6",#N/A,#N/A,"1,367.1","2,54,243.7","1,505.0","8,111.6",#N/A,#N/A,"1,87,159.3",#N/A,334.3,369.3
,,29-11-1979,411.7,243.8,"1,02,304.2",188.6,481.0,666.7,"3,286.5",#N/A,#N/A,"1,382.3","2,57,055.2","1,521.6","8,201.3",#N/A,#N/A,"1,89,228.9",#N/A,340.9,375.3
,,30-11-1979,415.7,244.9,"1,04,134.1",189.0,488.1,667.2,"3,310.3",#N/A,#N/A,"1,392.3","2,58,912.7","1,532.6","8,260.5",#N/A,#N/A,"2,01,557.7",#N/A,345.7,381.4
,,03-12-1979,428.8,250.2,"1,06,564.9",193.7,499.2,669.7,"3,392.3",#N/A,#N/A,"1,435.1","2,67,862.8","1,605.2","8,674.1",#N/A,#N/A,"2,05,514.0",#N/A,354.5,390.4
,,04-12-1979,431.2,253.4,"1,07,709.6",196.5,505.8,692.6,"3,520.0",#N/A,#N/A,"1,470.5","2,74,476.1","1,644.9","8,888.3",#N/A,#N/A,"2,10,588.0",#N/A,359.8,396.4
,,05-12-1979,426.4,252.6,"1,04,888.5",195.7,497.8,687.2,"3,473.0",#N/A,#N/A,"1,454.7","2,71,533.8","1,627.2","8,793.0",#N/A,#N/A,"2,08,330.5",#N/A,353.1,390.1
,,06-12-1979,433.8,256.4,"1,05,700.0",198.0,507.1,697.1,"3,513.1",#N/A,#N/A,"1,471.5","2,74,661.4","1,646.0","8,894.3",#N/A,#N/A,"2,10,730.1",#N/A,359.0,394.9
,,07-12-1979,430.4,255.9,"1,03,067.2",198.6,499.5,693.6,"3,512.5",#N/A,#N/A,"1,469.3","2,74,251.8","1,643.5","8,881.0",#N/A,#N/A,"2,10,415.8",#N/A,355.0,389.7
,,10-12-1979,431.2,256.1,"1,00,364.8",198.9,502.2,695.8,"3,521.2",#N/A,#N/A,"1,456.2","2,69,363.7","1,629.3","8,779.2",#N/A,#N/A,"2,11,397.1",#N/A,357.2,389.9
,,11-12-1979,445.5,262.9,"1,03,219.2",203.5,515.1,706.7,"3,583.4",#N/A,#N/A,"1,480.1","2,73,768.5","1,656.0","8,922.8",#N/A,#N/A,"2,14,854.0",#N/A,366.7,398.3
,,12-12-1979,446.3,263.0,"1,06,939.7",203.5,521.9,720.8,"3,648.8",#N/A,#N/A,"1,501.1","2,77,653.5","1,679.5","9,049.4",#N/A,#N/A,"2,17,903.0",#N/A,371.8,407.4
,,13-12-1979,458.8,270.2,"1,10,462.5",208.1,535.7,732.3,"3,701.6",#N/A,#N/A,"1,522.8","2,81,669.0","1,703.7","9,180.2",#N/A,#N/A,"2,21,054.3",#N/A,379.7,415.0
,,14-12-1979,456.8,269.8,"1,11,349.7",207.7,539.1,741.6,"3,714.0",#N/A,#N/A,"1,529.2","2,82,865.9","1,711.0","9,219.3",#N/A,#N/A,"2,21,993.7",#N/A,379.6,416.8
